__v,_id,attributes,authorAddress,description,id,image_url,name,ownerAddress,ownerId,token_id,traits
0,61f627942a1979445d40283b,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #1 - Floor #71 - Tower #1 - Standard,174939484,https://lh3.googleusercontent.com/TYZRqPwr1tnOcpsSiH8eEw-amOMQgBlxc6YJrNe_Ws8Kwk2Yd00iXxpzhj9fi9RWFXq_ih2xY-6VULOzaFasNOT9jdRILfeRxH2YrQ,Apt #1 - Floor #71 - Tower #1,0x1e6ecb95b8979fdfa1aaaa118c841f84b783c581,NullAddress,2206774564966433947166689696507183869586471703389774980152762546564037083137,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""71"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627952a1979445d40283d,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #11 - Floor #99 - Tower #1 - Standard,173390360,https://lh3.googleusercontent.com/sFoNW3Z9lXQZzjjMUlC1CBMRs1FknPoZY3McHLzcjOCKa09n9JJBZ46LuRd9GKrEOO12J3h_nVItLvEv4Rz5NHgmpVL4sxYhY_P1sA,Apt #11 - Floor #99 - Tower #1,0x8ebcf6c1f597ee1d85b7ee6aa5ea43385ad46fdd,NullAddress,2206774564966433947166689696507183869586471703389774980152762545464525455361,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""11"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
0,61f627962a1979445d40283f,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #20 - Floor #72 - Tower #1 - Standard,173334959,https://lh3.googleusercontent.com/TLj2sdGXk-WRNNLoRjpO4CeRN3C2co-vSJ69ZdGcKW4iqpo9zxXSCu7MuLKS4aq1Sm_S2uuunaurMNFOsAQkS0LbTRVtVc2EMvtr,Apt #20 - Floor #72 - Tower #1,0x6e6e37ff72e9aae916b1ea62b0ac944d0eb70b70,NullAddress,2206774564966433947166689696507183869586471703389774980152762544365013827585,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""20"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627972a1979445d402841,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #19 - Floor #72 - Tower #1 - Standard,173333618,https://lh3.googleusercontent.com/PCdYD4yosFePoMsM1wzq0aBvK3n2K4FISPXhckvAr3zP-WPMDXlefr5CBThXJZ3arskaIOk5Ko0iR0tTy0784KRZURpOWNB5u2284Q,Apt #19 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762543265502199809,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""19"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627982a1979445d402843,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #18 - Floor #72 - Tower #1 - Standard,173332044,https://lh3.googleusercontent.com/uCzfH9nAg9sc2k3Yim8sYasNvviOd9belZzsR93kvi9Oj4FjHo-KIYXLkW6loEVXNUf9TbrSvXbAIuzKdwox9kKhZzNiGH2laGy3SRo,Apt #18 - Floor #72 - Tower #1,0x5bdf69bc9fc070fffb8d24efc01bc3360091b73e,NullAddress,2206774564966433947166689696507183869586471703389774980152762542165990572033,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""18"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627992a1979445d402845,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #17 - Floor #72 - Tower #1 - Standard,173331037,https://lh3.googleusercontent.com/G9ihPbcxQfP8BYr7if17gGuZPSBcSR20yGKjNR989ZAfozBn4N9E_Tnfe4bTx6Y58S6nUWg2V7hstSC6sWvjx-mOs99O2Bj-uOC2jg,Apt #17 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762541066478944257,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""17"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279a2a1979445d402847,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #16 - Floor #72 - Tower #1 - Standard,173327452,https://lh3.googleusercontent.com/qKwYTe10yLs46FooDGykW7osdfddu0GVeLz86TZRwqqYBzCCRAgVlvw-5w6dadux_wM2xHZn5xw2_VEQK9D-Wfucd8pmXZuapjnWwg,Apt #16 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762539966967316481,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""16"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279a2a1979445d402849,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #15 - Floor #72 - Tower #1 - Standard,173326468,https://lh3.googleusercontent.com/X3q6oJD0aNizcoiYQKtzt-i2tsNX9yylHCrZ1BWRM1qxQOqYJ8CZ2ERWlD6g_Np-UefitOJmwKfl8m1DFhNkH_oA1ki0F0UV1Ca2uA,Apt #15 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762538867455688705,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""15"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279b2a1979445d40284b,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #14 - Floor #72 - Tower #1 - Standard,173325491,https://lh3.googleusercontent.com/-rMq3PLoIN0_NQbO1W7mpBF2ufoRTx0MCDbDEsM4FZMpiFo6cCJGgmv2JxO92F9lwCloSRElHeiP7QqDD7Jl0ncyCvSB1-6LCB1E,Apt #14 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762537767944060929,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""14"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279c2a1979445d40284d,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #13 - Floor #72 - Tower #1 - Standard,173321594,https://lh3.googleusercontent.com/pEZqWgqmn6H4j1cYchuYV5KYG5z1MzYSvcZMNFvBJT7CPfUsWQKOWez5kftSWM9AD_1hfY2czq3kw6F_i9V1GGeopjNu0TVOD7Nsqjo,Apt #13 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762536668432433153,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""13"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279d2a1979445d40284f,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #12 - Floor #72 - Tower #1 - Standard,173319551,https://lh3.googleusercontent.com/-HGwdThMUUy1aQD9H5Q-FV1qCMvcaEenZu9eyUG5Y1fv00siAiTZ4Gt7gSB6VC86G16d7oPL-DMYAs-O1vGDxBhl-LwK5hsaE58ZZL8,Apt #12 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762535568920805377,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""12"",""display_type"":null,""max_value"":null,""trait_count"":83,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279e2a1979445d402851,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #11 - Floor #72 - Tower #1 - Standard,173318611,https://lh3.googleusercontent.com/rw0Q_-W2xp8AyBbEDfUSX4KeYUtLvwIrLHaVenG0v-AgNK21siegngDL2Bho1tk0uZlQ6Jtjk3ZUK0I7MMHPHabIcNMIHBx3HbnLPA,Apt #11 - Floor #72 - Tower #1,0x9593a156345ff9496701e16e3c5262dfb8ba6a46,NullAddress,2206774564966433947166689696507183869586471703389774980152762534469409177601,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""11"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f6279f2a1979445d402853,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #10 - Floor #72 - Tower #1 - Standard,173309864,https://lh3.googleusercontent.com/4hdEr20u0QydvQnHzc3GQDr9zVaNO-BT-cqfIOSqXKiTfD-hVi_X8X0vFNNuKlZOOFRzytyt0sHKRcskb0v4HLCXigKdFAma7YILYA,Apt #10 - Floor #72 - Tower #1,0x3b2324e20e96dcf33aba7916516858013c88b949,NullAddress,2206774564966433947166689696507183869586471703389774980152762533369897549825,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""10"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a02a1979445d402855,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #9 - Floor #72 - Tower #1 - Standard,173308866,https://lh3.googleusercontent.com/o2CKt5oOPO9IQfWblmuePnukOpWpjovCpUZLlCFKmSminHRkGJj-QBDnWYvjaRuUSVagNPd9nFP38gi64jePAN4bgYPzActSzxcq,Apt #9 - Floor #72 - Tower #1,0x271d52a030b09755390e997b3052ceccc0920008,NullAddress,2206774564966433947166689696507183869586471703389774980152762532270385922049,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""9"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a12a1979445d402857,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #8 - Floor #72 - Tower #1 - Standard,173307887,https://lh3.googleusercontent.com/N3aw44Er3_dtBWGxN3xft6JipU4lP8g7uTVlfsKgiM1UntCPU9gyTItqKaCDtBD8swpAUO-8-rvki62-OA7QFWZMtmPR7JmnbZmz,Apt #8 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762531170874294273,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""8"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a22a1979445d402859,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #7 - Floor #72 - Tower #1 - Standard,173307022,https://lh3.googleusercontent.com/joI1e23hzxhYW1bBe2jzamNyUgego3Gt3MMab-qpTk6JntBaPyz8Z8tnk2DjSKQtnvVaPQF6qU0TatRBz5bxTv4aLx3vuzt8c2NotAQ,Apt #7 - Floor #72 - Tower #1,0x3acd10cfc183024a94ef1b6781f94915799de4fc,NullAddress,2206774564966433947166689696507183869586471703389774980152762530071362666497,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""7"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a32a1979445d40285b,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #6 - Floor #72 - Tower #1 - Standard,173305889,https://lh3.googleusercontent.com/dpfLCDkZ7BRFCi1Hdll-R7uc0n31CwDqMSMMLQpEn5YIwR7vC_jVLroABJ52B8BnsrANjJiGCqnaPczFdQNyyHafGtTAFfZTzV15cl8,Apt #6 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762528971851038721,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""6"",""display_type"":null,""max_value"":null,""trait_count"":85,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a42a1979445d40285d,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #5 - Floor #72 - Tower #1 - Standard,173301389,https://lh3.googleusercontent.com/MoSwxz6MBdc0wSR3T2_JDhB4u9XRNEanMhlnXqa9MjX1KpJgM5r-4fmWpi6YYSYJA_UzHNdJHqyqW0wclZYWbGAd5ge0AAv_-o7mSjY,Apt #5 - Floor #72 - Tower #1,0xaa88580e65fb09ff45985a174660428879ee4792,NullAddress,2206774564966433947166689696507183869586471703389774980152762527872339410945,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""5"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a52a1979445d40285f,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #4 - Floor #72 - Tower #1 - Standard,173299465,https://lh3.googleusercontent.com/U3hCeb5Pkd5urho1wgoyJR8Fh3Z-sVMEoLOQlf_nAJBZfuihq_bIA7Vj0fHTeQ6wb_5OViCUhhpdPGhl7lVNlw-ViPule8IGNCHB,Apt #4 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762526772827783169,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""4"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a62a1979445d402861,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #3 - Floor #72 - Tower #1 - Standard,173297855,https://lh3.googleusercontent.com/MlTMXOVtQe07Sa1B8izox1uvYi5Znhemo5T96HpeClTgpJamsyItgJhGRzZvoOJjiFe44rPF7XzfAGcVRJEpiUYo18bhkQKYn0KcsA,Apt #3 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762525673316155393,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""3"",""display_type"":null,""max_value"":null,""trait_count"":88,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a62a1979445d402863,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #2 - Floor #72 - Tower #1 - Standard,173297015,https://lh3.googleusercontent.com/i9OzjTApncecDklUtA9dfcWA53tKyIdu2INJ6r9tkIjJ9Lb5p9dOUmZlxNOr7FixYLv7JOXr8Fk6hd50Nb-nVTezYgft3foeKAIolg,Apt #2 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762524573804527617,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""2"",""display_type"":null,""max_value"":null,""trait_count"":88,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a72a1979445d402865,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #1 - Floor #72 - Tower #1 - Standard,173293858,https://lh3.googleusercontent.com/JqhLDDbxrTyH2LXrZuUNlwa_kVSz_djvmWRAHjaCdbtP1jUsGsDvaZi9w7Fy72RRbvD6MP53zAyKoAR7hzbuS9Z2vxe0RNjnVmDvosA,Apt #1 - Floor #72 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762523474292899841,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Apartment"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":89,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Floor"",""value"":""72"",""display_type"":null,""max_value"":null,""trait_count"":22,""order"":null}]"
0,61f627a82a1979445d402867,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #10 - Floor #99 - Tower #1 - Standard,169764823,https://lh3.googleusercontent.com/AAushrMyX9XUvvUD1NC3bOoCfv2o1bDi88oJpSzhZ83gYb6jsM1ztwrrtwnGta0ZC3ArSdmLKMK5IT3Ith8PlWRdIBUPTSKVeDl9,Apt #10 - Floor #99 - Tower #1,0x0000000000000000000000000000000000000000,NullAddress,2206774564966433947166689696507183869586471703389774980152762522374781272065,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""10"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
0,61f627a92a1979445d402869,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #9 - Floor #99 - Tower #1 - Standard,169763996,https://lh3.googleusercontent.com/SIJI_5k8DQbWNfiwuPw-TFsVfDO0W8fx03NgweACyJ14k7WfrE6JXrFfUqyRcNj48OY92XOCIK-17Lf5i1Yds5q4zEVqXPAd9LXKHg,Apt #9 - Floor #99 - Tower #1,0x4060a1a4bda4c6fed217df1a9322ee026efdd869,NullAddress,2206774564966433947166689696507183869586471703389774980152762521275269644289,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""9"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
0,61f627ab2a1979445d40286b,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #8 - Floor #99 - Tower #1 - Standard,169761438,https://lh3.googleusercontent.com/YQIF-dcAtTDNh7B8O5_GIeSZ0DqkwG8DQQbGkH0BogGn_748r_69X_s6-o5LnUtLt327DwkWVP3J10oYXboKIjtoGxo_EPsjEK1IVA,Apt #8 - Floor #99 - Tower #1,0x501394fd91d1fe7e72939177f15b1d01f980ffaf,NullAddress,2206774564966433947166689696507183869586471703389774980152762520175758016513,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""8"",""display_type"":null,""max_value"":null,""trait_count"":84,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
0,61f627ab2a1979445d40286d,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #7 - Floor #99 - Tower #1 - Standard,169760437,https://lh3.googleusercontent.com/0XrPZUtLJFaH-nkAO0fFfEukD-OWx6Vd79h5QXj48hQGgU4Bh_ds9K0Zdg1YECSl8AfkbQ-SgDAhMQKVrBE2gVCS3_hBfvId0CYOPg,Apt #7 - Floor #99 - Tower #1,0x6a8c92a828312f6b1d5728b2b6a3da65e416c043,NullAddress,2206774564966433947166689696507183869586471703389774980152762519076246388737,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""7"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
0,61f627ad2a1979445d40286f,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #6 - Floor #99 - Tower #1 - Standard,169759458,https://lh3.googleusercontent.com/5FfiISDgBQmPtDq0QzGm4cLf919EtWSDCe6s5UfyHRt_9N9pwi9NYHyFSTh3etz0ljVxZWfZwvzeElsIxyzZmRrlbR2GX_yX71w6Zw,Apt #6 - Floor #99 - Tower #1,0x551947d2ae42aa562f1e36bcfc0134af0375cea7,NullAddress,2206774564966433947166689696507183869586471703389774980152762517976734760961,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""6"",""display_type"":null,""max_value"":null,""trait_count"":85,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
0,61f627ad2a1979445d402871,[],0x04e0fd79e542254e606aaa5b0752f0773cc7b943,Apt #5 - Floor #99 - Tower #1 - Standard,169755405,https://lh3.googleusercontent.com/b76Wox0NNQA6klF3qNJzqnlCX01inc90RPJjM-ivoPzJM-0Rj0OWEfSB_2vdRcrd2Xtj39BMnZhK_JWsWhGiE5gb1CO4PTnHTBKGMw,Apt #5 - Floor #99 - Tower #1,0x6da51449289e61876d64fb1c5650faf6f0780264,NullAddress,2206774564966433947166689696507183869586471703389774980152762516877223133185,"[{""trait_type"":""Tower"",""value"":""1"",""display_type"":null,""max_value"":null,""trait_count"":1864,""order"":null},{""trait_type"":""Type"",""value"":""Standard"",""display_type"":null,""max_value"":null,""trait_count"":1681,""order"":null},{""trait_type"":""Apartment"",""value"":""5"",""display_type"":null,""max_value"":null,""trait_count"":87,""order"":null},{""trait_type"":""Floor"",""value"":""99"",""display_type"":null,""max_value"":null,""trait_count"":13,""order"":null}]"
